Cluster,Predicted_Skill_Text,Matched_Course_Index,Course_Code,Course_Title,Cosine_Similarity
business development director_0,business development director_0,5552,HISTORY 165C,"Culture in the Age of Commerce: Europe, 1789-1920",0.569841742515564
business development director_0,business development director_0,2814,CUNEIF 103A,Selected Readings in Sumerian,0.6955746412277222
business development director_0,business development director_0,2841,CZECH 26B,Introductory Czech,0.6523946523666382
business development director_0,business development director_0,5673,IND ENG 10,Computer Programming for Analytics,0.5850645899772644
business development director_0,business development director_0,2819,CUNEIF 198,Directed Group Study for Upper Division Students,0.7188930511474609
business development director_0,business development director_0,1551,MBA 296,Special Topics in Business Administration,0.7695680856704712
business development director_0,business development director_0,3596,EDUC N299,Special Study and Research,0.6610350608825684
business development director_0,business development director_0,2818,CUNEIF H195,Senior Honors,0.6625483632087708
business development director_0,business development director_0,2826,CYBER 204,Software Security,0.7434163093566895
business development director_0,business development director_0,1272,EWMBA 236K,Haas Investment Fund,0.7421721816062927
business development director_0,business development director_0,1460,MBA 236K,Haas Investment Fund,0.7421721816062927
business development director_0,business development director_0,8945,POL SCI 149S,Special Topics in Area Studies,0.6959809064865112
business development director_0,business development director_0,1638,UGBA 122,Financial Information Analysis,0.7184174656867981
business development director_0,business development director_0,9227,PSYCH C210A,"Proseminar: Cognition, Brain, and Behavior",0.64854496717453
business development director_0,business development director_0,9404,PB HLTH 220MW,Health Policy Methods,0.7158690690994263
business development director_0,business development director_0,5738,IND ENG C253,Supply Chain and Logistics Management,0.7075289487838745
business development director_0,business development director_0,9248,PSYCH 237S,Introduction to Clinical Supervision,0.7148237228393555
business development director_0,business development director_0,5732,IND ENG 245,Fundamentals of Revenue Management,0.7577384114265442
business development director_0,business development director_0,102,AFRICAM C134,Information Technology and Society,0.7328818440437317
business development director_0,business development director_0,214,AMERSTD C134,Information Technology and Society,0.7328818440437317
business development director_0,business development director_0,9326,PB HLTH N150B,Human Health and the Environment in a Changing World,0.7241523265838623
business development director_0,business development director_0,1162,BIO ENG 282,Model-Based Design of Clinical Therapies,0.67890465259552
business development director_0,business development director_0,7288,MEC ENG 241A,Marine Hydrodynamics I,0.5808314085006714
business development director_0,business development director_0,101,AFRICAM 134,Information Technology and Society,0.7293937802314758
software engineer intern_0,software engineer intern_0,3908,ENGIN 201,Graduate Ocean Engineering Seminar,0.7025154829025269
software engineer intern_0,software engineer intern_0,2834,CYBER 242,New Domains of Competition: Cybersecurity and Public Policy,0.7050250172615051
software engineer intern_0,software engineer intern_0,5672,INDONES 602,Individual Study for Doctoral Students,0.6244223117828369
software engineer intern_0,software engineer intern_0,3071,EPS C178,Applied Geophysics,0.6456249356269836
software engineer intern_0,software engineer intern_0,8492,PHILOS 171,Hobbes,0.5413693785667419
software engineer intern_0,software engineer intern_0,2985,DEVP 252,International Poverty and Economic Development,0.7334068417549133
software engineer intern_0,software engineer intern_0,6845,MPS 375,Professional Preparation: Supervised Teaching in Math and the Physical Sciences,0.7465158700942993
software engineer intern_0,software engineer intern_0,6998,MATH 602,Individual Study for Doctoral Students,0.777316689491272
software engineer intern_0,software engineer intern_0,8638,PHYSICS 290F,Seminar,0.7085504531860352
software engineer intern_0,software engineer intern_0,8650,PHYSICS 290T,Seminar,0.7085504531860352
software engineer intern_0,software engineer intern_0,3842,"ENE,RES 276",Climate Change Economics,0.6202656626701355
software engineer intern_0,software engineer intern_0,10340,SPANISH 104A,Survey of Spanish American Literature,0.5878807902336121
software engineer intern_0,software engineer intern_0,6906,MATH 135,Introduction to the Theory of Sets,0.6078051328659058
software engineer intern_0,software engineer intern_0,7058,MATH 130,Groups and Geometries,0.5288926362991333
software engineer intern_0,software engineer intern_0,7672,MCELLBI 219K,"Research Review in Chemical Biology, Synthetic Biology, Organic Chemistry and Biophysics",0.6124323606491089
software engineer intern_0,software engineer intern_0,6905,MATH 130,Groups and Geometries,0.5288926362991333
software engineer intern_0,software engineer intern_0,7059,MATH 135,Introduction to the Theory of Sets,0.6078051328659058
software engineer intern_0,software engineer intern_0,6889,MATH 113,Introduction to Abstract Algebra,0.6337178349494934
software engineer intern_0,software engineer intern_0,7042,MATH 113,Introduction to Abstract Algebra,0.6337178349494934
software engineer intern_0,software engineer intern_0,7014,MATH 39A,Freshman/Sophomore Seminar,0.7456793785095215
software engineer intern_0,software engineer intern_0,6861,MATH 39A,Freshman/Sophomore Seminar,0.7456793785095215
software engineer intern_0,software engineer intern_0,6890,MATH H113,Honors Introduction to Abstract Algebra,0.7444962859153748
software engineer intern_0,software engineer intern_0,7043,MATH H113,Honors Introduction to Abstract Algebra,0.7444962859153748
software engineer intern_0,software engineer intern_0,2294,CIV ENG 225,Dynamics of Structures,0.6680037379264832
software engineer intern_0,software engineer intern_0,1962,CHEM 270A,Advanced Biophysical Chemistry I,0.684160053730011
software engineer intern_0,software engineer intern_0,7035,MATH C103,Introduction to Mathematical Economics,0.7347773313522339
software engineer intern_0,software engineer intern_0,6882,MATH C103,Introduction to Mathematical Economics,0.7347773313522339
software engineer intern_0,software engineer intern_0,1142,BIO ENG 243,Computational Methods in Biology,0.7219112515449524
software engineer intern_0,software engineer intern_0,5815,INFO 293,Information Management Practicum,0.8084802627563477
software engineer intern_0,software engineer intern_0,2655,COM LIT 260,Problems in Literary Translation,0.6306535601615906
software engineer intern_0,software engineer intern_0,2664,COM LIT 601,Individual Study for Master's Students,0.7659735679626465
software engineer intern_0,software engineer intern_0,1135,BIO ENG 231,Introduction to Computational Molecular and Cellular Biology,0.7287830114364624
software engineer intern_0,software engineer intern_0,1080,BIO ENG 131,Introduction to Computational Molecular and Cell Biology,0.7284510135650635
software engineer intern_0,software engineer intern_0,8500,PHILOS 185,Heidegger,0.6687185764312744
software engineer intern_0,software engineer intern_0,8505,PHILOS N188,Phenomenology,0.6022456288337708
software engineer intern_0,software engineer intern_0,1141,BIO ENG C242,"Machine Learning, Statistical Models, and Optimization for Molecular Problems",0.6682145595550537
software engineer intern_0,software engineer intern_0,3043,EPS 82,Oceans,0.7082644701004028
software engineer intern_0,software engineer intern_0,5716,IND ENG 215,Analysis and Design of Databases,0.7632560729980469
software engineer intern_0,software engineer intern_0,9065,POL SCI 289,Research Topics in Public Organization,0.7284801006317139
software engineer intern_0,software engineer intern_0,2660,COM LIT N298,Special Study,0.7461894154548645
software engineer intern_0,software engineer intern_0,2725,COMPSCI 160,User Interface Design and Development,0.7354322671890259
software engineer intern_0,software engineer intern_0,2670,CMPBIO 156,"Human Genome, Environment and Public Health",0.7344685792922974
software engineer intern_0,software engineer intern_0,1134,BIO ENG C230,Implications and Applications of Synthetic Biology,0.7397516965866089
software engineer intern_0,software engineer intern_0,1027,ASTRON 203,Astrophysical Techniques,0.7282125353813171
software engineer intern_0,software engineer intern_0,10305,SEASIAN 167,Contemporary Popular Cultures of the Philippines,0.5874087810516357
software engineer intern_0,software engineer intern_0,10351,SPANISH 121,Contemporary Spanish History and Culture,0.6343603730201721
software engineer intern_0,software engineer intern_0,10339,SPANISH N102C,Advanced Composition: Breaking News: The Present and Past as Told by the Press,0.717285692691803
software engineer intern_0,software engineer intern_0,3033,EPS C12,The Planets,0.6444807052612305
software engineer intern_0,software engineer intern_0,7752,MCELLBI 259D,Research Review in Immunology and Pathogenesis: Mycobacterial Biology and Host-Pathogen Interactions,0.6135380268096924
software engineer intern_0,software engineer intern_0,2673,CMPBIO 198BC,Berkeley Connect in Computational Biology,0.7618969082832336
engineering intern_4,engineering intern_4,3684,EL ENG 99,Individual Study and Research for Undergraduates,0.7560205459594727
engineering intern_4,engineering intern_4,3818,"ENE,RES 175",Water and Development,0.6957117319107056
engineering intern_4,engineering intern_4,3683,EL ENG 98,Directed Group Study for Undergraduates,0.7618554830551147
engineering intern_4,engineering intern_4,3671,EECS C249B,Cyber Physical System Design Prinicples and Applications,0.734437108039856
engineering intern_4,engineering intern_4,3705,EL ENG 143,Microfabrication Technology,0.7323204278945923
engineering intern_4,engineering intern_4,5699,IND ENG 173,Introduction to Stochastic Processes,0.6716873645782471
engineering intern_4,engineering intern_4,3661,EECS 151LA,Application Specific Integrated Circuits Laboratory,0.7542257308959961
engineering intern_4,engineering intern_4,3670,EECS 227AT,Optimization Models in Engineering,0.6992911696434021
engineering intern_4,engineering intern_4,8107,NEU H196A,Honors Research Thesis,0.7822304368019104
engineering intern_4,engineering intern_4,3680,EL ENG 49,Electronics for the Internet of Things,0.7643742561340332
engineering intern_4,engineering intern_4,7128,MATH 256B,Algebraic Geometry,0.5665311813354492
engineering intern_4,engineering intern_4,8021,NATAMST 110,Theories and Methods in Native American Studies,0.6538740396499634
engineering intern_4,engineering intern_4,3731,EL ENG C220D,Input/Output Methods for Compositional System Analysis,0.732097864151001
engineering intern_4,engineering intern_4,3734,EL ENG C222,Nonlinear Systems,0.631924569606781
engineering intern_4,engineering intern_4,8138,NWMEDIA 134,Keeping the Internet Alive: The World of Digital Infrastructure Operations and Maintenance,0.6453763246536255
engineering intern_4,engineering intern_4,7136,MATH 274,Topics in Algebra,0.7788147926330566
engineering intern_4,engineering intern_4,3769,EL ENG W242A,Integrated Circuits for Communications,0.6845568418502808
engineering intern_4,engineering intern_4,3776,EL ENG C247B,Introduction to MEMS Design,0.7119404077529907
engineering intern_4,engineering intern_4,2286,CIV ENG 218B,Atmospheric Aerosols,0.6527437567710876
engineering intern_4,engineering intern_4,5696,IND ENG 170,Industrial Design and Human Factors,0.7598485350608826
engineering intern_4,engineering intern_4,3691,EL ENG 117,Electromagnetic Fields and Waves,0.6301447153091431
engineering intern_4,engineering intern_4,1089,BIO ENG C145L,Introductory Electronic Transducers Laboratory,0.7091132402420044
engineering intern_4,engineering intern_4,3742,EL ENG 227BT,Convex Optimization,0.633858323097229
engineering intern_4,engineering intern_4,8110,NEU 198,Directed Group Study,0.6914536952972412
engineering intern_4,engineering intern_4,3766,EL ENG W241B,Advanced Digital Integrated Circuits,0.6795879602432251
engineering intern_4,engineering intern_4,7129,MATH 257,Group Theory,0.5682149529457092
engineering intern_4,engineering intern_4,7223,MEC ENG 193D,Special Topics in Dynamics,0.7496558427810669
engineering intern_4,engineering intern_4,3775,EL ENG 247A,Introduction to Microelectromechanical Systems (MEMS),0.7410946488380432
engineering intern_4,engineering intern_4,3672,EECS 251A,Introduction to Digital Design and Integrated Circuits,0.7554473876953125
engineering intern_4,engineering intern_4,3706,EL ENG 144,"Fundamental Algorithms for Systems Modeling, Analysis, and Optimization",0.7445274591445923
